ProcedureName,ParameterName,DataType,DefaultExpression
USP_DiagnosticFindings,NurAbPrioritaet,varchar(16),'INFO'
USP_DiagnosticFindings,MaxZeilen,int,1000
USP_DiagnosticFindings,ResultSetArt,varchar(16),'CONSOLE'
USP_DiagnosticFindings,ResultTablesJson,nvarchar(max),NULL
USP_DiagnosticFindings,JsonErzeugen,bit,0
USP_DiagnosticFindings,Json,nvarchar(max),NULL OUTPUT
USP_DiagnosticFindings,PrintMeldungen,bit,1
USP_DiagnosticFindings,Hilfe,bit,0
USP_DiagnosticFindings,StatusCodeOut,varchar(40),NULL OUTPUT
USP_DiagnosticFindings,IsPartialOut,bit,NULL OUTPUT
USP_DiagnosticFindings,ErrorNumberOut,int,NULL OUTPUT
USP_DiagnosticFindings,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_WorkerPressureAnalysis,SampleSeconds,tinyint,1
USP_WorkerPressureAnalysis,MinRequestElapsedMs,int,5000
USP_WorkerPressureAnalysis,MaxZeilen,int,1000
USP_WorkerPressureAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_WorkerPressureAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_WorkerPressureAnalysis,JsonErzeugen,bit,0
USP_WorkerPressureAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_WorkerPressureAnalysis,PrintMeldungen,bit,1
USP_WorkerPressureAnalysis,Hilfe,bit,0
USP_WorkerPressureAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_WorkerPressureAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_WorkerPressureAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_WorkerPressureAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_DatabaseConfigurationAnalysis,DatabaseNames,nvarchar(max),NULL
USP_DatabaseConfigurationAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_DatabaseConfigurationAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_DatabaseConfigurationAnalysis,ProfileJson,nvarchar(max),NULL
USP_DatabaseConfigurationAnalysis,MaxZeilen,int,2000
USP_DatabaseConfigurationAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_DatabaseConfigurationAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_DatabaseConfigurationAnalysis,JsonErzeugen,bit,0
USP_DatabaseConfigurationAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_DatabaseConfigurationAnalysis,PrintMeldungen,bit,1
USP_DatabaseConfigurationAnalysis,Hilfe,bit,0
USP_DatabaseConfigurationAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_DatabaseConfigurationAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_DatabaseConfigurationAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_DatabaseConfigurationAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_ServerFeatureCapabilities,DatabaseNames,nvarchar(max),NULL
USP_ServerFeatureCapabilities,SystemdatenbankenEinbeziehen,bit,0
USP_ServerFeatureCapabilities,DatabaseNamePattern,nvarchar(4000),NULL
USP_ServerFeatureCapabilities,HighImpactConfirmed,bit,0
USP_ServerFeatureCapabilities,MitSpezialindizes,bit,1
USP_ServerFeatureCapabilities,MitQueryStoreReplicas,bit,1
USP_ServerFeatureCapabilities,MitPlattformdetails,bit,1
USP_ServerFeatureCapabilities,MaxZeilen,int,5000
USP_ServerFeatureCapabilities,ResultSetArt,varchar(16),'CONSOLE'
USP_ServerFeatureCapabilities,ResultTablesJson,nvarchar(max),NULL
USP_ServerFeatureCapabilities,JsonErzeugen,bit,0
USP_ServerFeatureCapabilities,Json,nvarchar(max),NULL OUTPUT
USP_ServerFeatureCapabilities,PrintMeldungen,bit,1
USP_ServerFeatureCapabilities,Hilfe,bit,0
USP_ServerVersionInformation,MitDatenbankKompatibilitaet,bit,0
USP_ServerVersionInformation,DatabaseNames,nvarchar(max),NULL
USP_ServerVersionInformation,DatabaseNamePattern,nvarchar(4000),NULL
USP_ServerVersionInformation,SystemdatenbankenEinbeziehen,bit,0
USP_ServerVersionInformation,MaxZeilen,int,2000
USP_ServerVersionInformation,ResultSetArt,varchar(16),'CONSOLE'
USP_ServerVersionInformation,ResultTablesJson,nvarchar(max),NULL
USP_ServerVersionInformation,JsonErzeugen,bit,0
USP_ServerVersionInformation,Json,nvarchar(max),NULL OUTPUT
USP_ServerVersionInformation,PrintMeldungen,bit,1
USP_ServerVersionInformation,Hilfe,bit,0
USP_ServerVersionInformation,StatusCodeOut,varchar(40),NULL OUTPUT
USP_ServerVersionInformation,IsPartialOut,bit,NULL OUTPUT
USP_ServerVersionInformation,ErrorNumberOut,int,NULL OUTPUT
USP_ServerVersionInformation,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_SpecialFeatureInventory,DatabaseNames,nvarchar(max),NULL
USP_SpecialFeatureInventory,SystemdatenbankenEinbeziehen,bit,0
USP_SpecialFeatureInventory,DatabaseNamePattern,nvarchar(4000),NULL
USP_SpecialFeatureInventory,HighImpactConfirmed,bit,0
USP_SpecialFeatureInventory,NurErkannteFeatures,bit,0
USP_SpecialFeatureInventory,MaxZeilen,int,2000
USP_SpecialFeatureInventory,LockTimeoutMs,int,0
USP_SpecialFeatureInventory,ResultSetArt,varchar(16),'CONSOLE'
USP_SpecialFeatureInventory,ResultTablesJson,nvarchar(max),NULL
USP_SpecialFeatureInventory,JsonErzeugen,bit,0
USP_SpecialFeatureInventory,Json,nvarchar(max),NULL OUTPUT
USP_SpecialFeatureInventory,PrintMeldungen,bit,1
USP_SpecialFeatureInventory,Hilfe,bit,0
USP_SpecialFeatureInventory,StatusCodeOut,varchar(40),NULL OUTPUT
USP_SpecialFeatureInventory,IsPartialOut,bit,NULL OUTPUT
USP_SpecialFeatureInventory,ErrorNumberOut,int,NULL OUTPUT
USP_SpecialFeatureInventory,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_InMemoryOltpAnalysis,DatabaseNames,nvarchar(max),NULL
USP_InMemoryOltpAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_InMemoryOltpAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_InMemoryOltpAnalysis,HighImpactConfirmed,bit,0
USP_InMemoryOltpAnalysis,SchemaNames,nvarchar(max),NULL
USP_InMemoryOltpAnalysis,SchemaNamePattern,nvarchar(4000),NULL
USP_InMemoryOltpAnalysis,ObjectNames,nvarchar(max),NULL
USP_InMemoryOltpAnalysis,ObjectNamePattern,nvarchar(4000),NULL
USP_InMemoryOltpAnalysis,FullObjectNames,nvarchar(max),NULL
USP_InMemoryOltpAnalysis,MitHashIndexStats,bit,0
USP_InMemoryOltpAnalysis,NurProblematisch,bit,0
USP_InMemoryOltpAnalysis,MinTableMemoryMb,"decimal(19,2)",1024
USP_InMemoryOltpAnalysis,HashAvgChainWarn,"decimal(19,4)",10
USP_InMemoryOltpAnalysis,HashMaxChainWarn,bigint,100
USP_InMemoryOltpAnalysis,HashMinEmptyBucketPercent,"decimal(9,4)",10
USP_InMemoryOltpAnalysis,WaitingCheckpointWarnMb,"decimal(19,2)",1024
USP_InMemoryOltpAnalysis,ActiveTransactionWarnCount,int,100
USP_InMemoryOltpAnalysis,PoolUsedWarnPercent,"decimal(9,4)",80
USP_InMemoryOltpAnalysis,MaxZeilen,int,2000
USP_InMemoryOltpAnalysis,LockTimeoutMs,int,0
USP_InMemoryOltpAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_InMemoryOltpAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_InMemoryOltpAnalysis,JsonErzeugen,bit,0
USP_InMemoryOltpAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_InMemoryOltpAnalysis,PrintMeldungen,bit,1
USP_InMemoryOltpAnalysis,Hilfe,bit,0
USP_InMemoryOltpAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_InMemoryOltpAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_InMemoryOltpAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_InMemoryOltpAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_TemporalAnalysis,DatabaseNames,nvarchar(max),NULL
USP_TemporalAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_TemporalAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_TemporalAnalysis,HighImpactConfirmed,bit,0
USP_TemporalAnalysis,SchemaNames,nvarchar(max),NULL
USP_TemporalAnalysis,SchemaNamePattern,nvarchar(4000),NULL
USP_TemporalAnalysis,ObjectNames,nvarchar(max),NULL
USP_TemporalAnalysis,ObjectNamePattern,nvarchar(4000),NULL
USP_TemporalAnalysis,FullObjectNames,nvarchar(max),NULL
USP_TemporalAnalysis,NurProblematisch,bit,0
USP_TemporalAnalysis,HistorySizeWarnMb,"decimal(19,2)",10240
USP_TemporalAnalysis,HistoryRowsWarn,bigint,10000000
USP_TemporalAnalysis,HistoryToCurrentRatioWarn,"decimal(19,4)",10
USP_TemporalAnalysis,MinHistoryMbForRatioWarn,"decimal(19,2)",100
USP_TemporalAnalysis,MaxZeilen,int,2000
USP_TemporalAnalysis,LockTimeoutMs,int,0
USP_TemporalAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_TemporalAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_TemporalAnalysis,JsonErzeugen,bit,0
USP_TemporalAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_TemporalAnalysis,PrintMeldungen,bit,1
USP_TemporalAnalysis,Hilfe,bit,0
USP_TemporalAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_TemporalAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_TemporalAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_TemporalAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_ServiceBrokerAnalysis,DatabaseNames,nvarchar(max),NULL
USP_ServiceBrokerAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_ServiceBrokerAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_ServiceBrokerAnalysis,HighImpactConfirmed,bit,0
USP_ServiceBrokerAnalysis,SchemaNames,nvarchar(max),NULL
USP_ServiceBrokerAnalysis,SchemaNamePattern,nvarchar(4000),NULL
USP_ServiceBrokerAnalysis,ObjectNames,nvarchar(max),NULL
USP_ServiceBrokerAnalysis,ObjectNamePattern,nvarchar(4000),NULL
USP_ServiceBrokerAnalysis,FullObjectNames,nvarchar(max),NULL
USP_ServiceBrokerAnalysis,NurProblematisch,bit,0
USP_ServiceBrokerAnalysis,TransmissionAgeWarnMinutes,bigint,60
USP_ServiceBrokerAnalysis,TransmissionRowsWarn,bigint,1000
USP_ServiceBrokerAnalysis,QueueRowsWarn,bigint,10000
USP_ServiceBrokerAnalysis,ActivationSilenceWarnMinutes,bigint,60
USP_ServiceBrokerAnalysis,ConversationRowsWarn,bigint,100000
USP_ServiceBrokerAnalysis,MaxZeilen,int,2000
USP_ServiceBrokerAnalysis,LockTimeoutMs,int,0
USP_ServiceBrokerAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_ServiceBrokerAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_ServiceBrokerAnalysis,JsonErzeugen,bit,0
USP_ServiceBrokerAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_ServiceBrokerAnalysis,PrintMeldungen,bit,1
USP_ServiceBrokerAnalysis,Hilfe,bit,0
USP_ServiceBrokerAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_ServiceBrokerAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_ServiceBrokerAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_ServiceBrokerAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_FullTextAnalysis,DatabaseNames,nvarchar(max),NULL
USP_FullTextAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_FullTextAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_FullTextAnalysis,HighImpactConfirmed,bit,0
USP_FullTextAnalysis,SchemaNames,nvarchar(max),NULL
USP_FullTextAnalysis,SchemaNamePattern,nvarchar(4000),NULL
USP_FullTextAnalysis,ObjectNames,nvarchar(max),NULL
USP_FullTextAnalysis,ObjectNamePattern,nvarchar(4000),NULL
USP_FullTextAnalysis,FullObjectNames,nvarchar(max),NULL
USP_FullTextAnalysis,NurProblematisch,bit,0
USP_FullTextAnalysis,PopulationAgeWarnMinutes,bigint,60
USP_FullTextAnalysis,QueryableFragmentWarn,bigint,30
USP_FullTextAnalysis,OutstandingBatchWarn,bigint,100
USP_FullTextAnalysis,FailedDocumentWarn,bigint,1
USP_FullTextAnalysis,CatalogSizeWarnMb,"decimal(19,2)",10240
USP_FullTextAnalysis,MaxZeilen,int,2000
USP_FullTextAnalysis,LockTimeoutMs,int,0
USP_FullTextAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_FullTextAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_FullTextAnalysis,JsonErzeugen,bit,0
USP_FullTextAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_FullTextAnalysis,PrintMeldungen,bit,1
USP_FullTextAnalysis,Hilfe,bit,0
USP_FullTextAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_FullTextAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_FullTextAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_FullTextAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_DataCaptureDeepAnalysis,DatabaseNames,nvarchar(max),NULL
USP_DataCaptureDeepAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_DataCaptureDeepAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_DataCaptureDeepAnalysis,HighImpactConfirmed,bit,0
USP_DataCaptureDeepAnalysis,SchemaNames,nvarchar(max),NULL
USP_DataCaptureDeepAnalysis,SchemaNamePattern,nvarchar(4000),NULL
USP_DataCaptureDeepAnalysis,ObjectNames,nvarchar(max),NULL
USP_DataCaptureDeepAnalysis,ObjectNamePattern,nvarchar(4000),NULL
USP_DataCaptureDeepAnalysis,FullObjectNames,nvarchar(max),NULL
USP_DataCaptureDeepAnalysis,NurProblematisch,bit,0
USP_DataCaptureDeepAnalysis,ChangeTrackingClientVersion,bigint,NULL
USP_DataCaptureDeepAnalysis,CdcLatencyWarnSeconds,bigint,300
USP_DataCaptureDeepAnalysis,CdcCleanupGraceMinutes,bigint,60
USP_DataCaptureDeepAnalysis,ErrorLookbackHours,int,24
USP_DataCaptureDeepAnalysis,ReplicationLatencyWarnSeconds,bigint,300
USP_DataCaptureDeepAnalysis,ReplicationPendingCommandWarn,bigint,10000
USP_DataCaptureDeepAnalysis,ReplicationAgentStaleWarnMinutes,bigint,15
USP_DataCaptureDeepAnalysis,MaxZeilen,int,2000
USP_DataCaptureDeepAnalysis,LockTimeoutMs,int,0
USP_DataCaptureDeepAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_DataCaptureDeepAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_DataCaptureDeepAnalysis,JsonErzeugen,bit,0
USP_DataCaptureDeepAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_DataCaptureDeepAnalysis,PrintMeldungen,bit,1
USP_DataCaptureDeepAnalysis,Hilfe,bit,0
USP_DataCaptureDeepAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_DataCaptureDeepAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_DataCaptureDeepAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_DataCaptureDeepAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_EncryptionAnalysis,DatabaseNames,nvarchar(max),NULL
USP_EncryptionAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_EncryptionAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_EncryptionAnalysis,HighImpactConfirmed,bit,0
USP_EncryptionAnalysis,NurProblematisch,bit,0
USP_EncryptionAnalysis,TdeTransitionWarnMinutes,int,60
USP_EncryptionAnalysis,CertificateExpiryWarnDays,int,90
USP_EncryptionAnalysis,ExpliziteBackupverschluesselungErwartet,bit,0
USP_EncryptionAnalysis,BackupLookbackDays,int,35
USP_EncryptionAnalysis,MaxZeilen,int,1000
USP_EncryptionAnalysis,LockTimeoutMs,int,0
USP_EncryptionAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_EncryptionAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_EncryptionAnalysis,JsonErzeugen,bit,0
USP_EncryptionAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_EncryptionAnalysis,PrintMeldungen,bit,1
USP_EncryptionAnalysis,Hilfe,bit,0
USP_EncryptionAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_EncryptionAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_EncryptionAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_EncryptionAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_ExternalRuntimeAnalysis,DatabaseNames,nvarchar(max),NULL
USP_ExternalRuntimeAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_ExternalRuntimeAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_ExternalRuntimeAnalysis,HighImpactConfirmed,bit,0
USP_ExternalRuntimeAnalysis,LanguageNames,nvarchar(max),NULL
USP_ExternalRuntimeAnalysis,LanguageNamePattern,nvarchar(4000),NULL
USP_ExternalRuntimeAnalysis,SampleSeconds,tinyint,0
USP_ExternalRuntimeAnalysis,MitDateimetadaten,bit,0
USP_ExternalRuntimeAnalysis,MitBerechtigungsanalyse,bit,0
USP_ExternalRuntimeAnalysis,MitSitzungskontext,bit,0
USP_ExternalRuntimeAnalysis,NurProblematisch,bit,0
USP_ExternalRuntimeAnalysis,MaxZeilen,int,100
USP_ExternalRuntimeAnalysis,LockTimeoutMs,int,0
USP_ExternalRuntimeAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_ExternalRuntimeAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_ExternalRuntimeAnalysis,JsonErzeugen,bit,0
USP_ExternalRuntimeAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_ExternalRuntimeAnalysis,PrintMeldungen,bit,1
USP_ExternalRuntimeAnalysis,Hilfe,bit,0
USP_ExternalRuntimeAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_ExternalRuntimeAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_ExternalRuntimeAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_ExternalRuntimeAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_ClrAnalysis,DatabaseNames,nvarchar(max),NULL
USP_ClrAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_ClrAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_ClrAnalysis,HighImpactConfirmed,bit,0
USP_ClrAnalysis,AssemblyNames,nvarchar(max),NULL
USP_ClrAnalysis,AssemblyNamePattern,nvarchar(4000),NULL
USP_ClrAnalysis,SampleSeconds,tinyint,0
USP_ClrAnalysis,MitModulzuordnung,bit,1
USP_ClrAnalysis,MitBerechtigungsanalyse,bit,0
USP_ClrAnalysis,MitSitzungskontext,bit,0
USP_ClrAnalysis,NurProblematisch,bit,0
USP_ClrAnalysis,MaxZeilen,int,100
USP_ClrAnalysis,LockTimeoutMs,int,0
USP_ClrAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_ClrAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_ClrAnalysis,JsonErzeugen,bit,0
USP_ClrAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_ClrAnalysis,PrintMeldungen,bit,1
USP_ClrAnalysis,Hilfe,bit,0
USP_ClrAnalysis,StatusCodeOut,varchar(40),NULL OUTPUT
USP_ClrAnalysis,IsPartialOut,bit,NULL OUTPUT
USP_ClrAnalysis,ErrorNumberOut,int,NULL OUTPUT
USP_ClrAnalysis,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_CreateExecutionEvidenceJson,PlanXml,xml,NULL
USP_CreateExecutionEvidenceJson,StatisticsIoText,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,StatisticsTimeText,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,StatisticsLanguage,varchar(16),'AUTO'
USP_CreateExecutionEvidenceJson,StatisticsEvidenceJson,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,ObjectMetadataJson,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,StatistikEvidenzModus,varchar(16),'PLAN_ONLY'
USP_CreateExecutionEvidenceJson,HistogrammModus,varchar(16),'NONE'
USP_CreateExecutionEvidenceJson,MetadatenQuellenmodus,varchar(16),'EVIDENCE_ONLY'
USP_CreateExecutionEvidenceJson,QuellumgebungBestaetigt,bit,0
USP_CreateExecutionEvidenceJson,EvidenzDatenschutzModus,varchar(24),'DERIVED_ONLY'
USP_CreateExecutionEvidenceJson,IdentifierDatenschutzModus,varchar(16),'RAW'
USP_CreateExecutionEvidenceJson,SensitiveDataConfirmed,bit,0
USP_CreateExecutionEvidenceJson,MitPredicateHistogramMap,bit,1
USP_CreateExecutionEvidenceJson,StatementId,int,NULL
USP_CreateExecutionEvidenceJson,StatementOrdinal,int,NULL
USP_CreateExecutionEvidenceJson,SameExecutionAsPlanConfirmed,bit,NULL
USP_CreateExecutionEvidenceJson,CapturedAtUtc,datetime2(3),NULL
USP_CreateExecutionEvidenceJson,SourceProductVersion,nvarchar(128),NULL
USP_CreateExecutionEvidenceJson,SourceCompatibilityLevel,smallint,NULL
USP_CreateExecutionEvidenceJson,SourceEngineEdition,int,NULL
USP_CreateExecutionEvidenceJson,MaxStatistiken,int,100
USP_CreateExecutionEvidenceJson,MaxHistogrammSchritte,int,20000
USP_CreateExecutionEvidenceJson,LockTimeoutMs,int,0
USP_CreateExecutionEvidenceJson,HighImpactConfirmed,bit,0
USP_CreateExecutionEvidenceJson,AdditionalEvidenceJson,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,ExistingEvidenceJson,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,RawTextHandling,varchar(16),'HASH_ONLY'
USP_CreateExecutionEvidenceJson,StrictValidation,bit,1
USP_CreateExecutionEvidenceJson,ResultSetArt,varchar(16),'CONSOLE'
USP_CreateExecutionEvidenceJson,ResultTablesJson,nvarchar(max),NULL
USP_CreateExecutionEvidenceJson,JsonErzeugen,bit,1
USP_CreateExecutionEvidenceJson,Json,nvarchar(max),NULL OUTPUT
USP_CreateExecutionEvidenceJson,PrintMeldungen,bit,1
USP_CreateExecutionEvidenceJson,Hilfe,bit,0
USP_CreateExecutionEvidenceJson,StatusCodeOut,varchar(40),NULL OUTPUT
USP_CreateExecutionEvidenceJson,IsPartialOut,bit,NULL OUTPUT
USP_CreateExecutionEvidenceJson,ErrorNumberOut,int,NULL OUTPUT
USP_CreateExecutionEvidenceJson,ErrorMessageOut,nvarchar(2048),NULL OUTPUT
USP_ShowplanAnalysis,PlanHandle,varbinary(64),NULL
USP_ShowplanAnalysis,QueryHash,binary(8),NULL
USP_ShowplanAnalysis,QueryPlanHash,binary(8),NULL
USP_ShowplanAnalysis,DatabaseNames,nvarchar(max),NULL
USP_ShowplanAnalysis,SystemdatenbankenEinbeziehen,bit,0
USP_ShowplanAnalysis,DatabaseNamePattern,nvarchar(4000),NULL
USP_ShowplanAnalysis,HighImpactConfirmed,bit,0
USP_ShowplanAnalysis,TextPattern,nvarchar(4000),NULL
USP_ShowplanAnalysis,AnalyseModus,varchar(16),'GEZIELT'
USP_ShowplanAnalysis,PlanQuelle,varchar(16),'AUTO'
USP_ShowplanAnalysis,Sortierung,varchar(32),'CPU_TOTAL'
USP_ShowplanAnalysis,MinExecutionCount,bigint,1
USP_ShowplanAnalysis,MaxAnalyseobjekte,int,20
USP_ShowplanAnalysis,MaxDurationSeconds,int,30
USP_ShowplanAnalysis,MaxZeilen,int,50000
USP_ShowplanAnalysis,ParentQueryStatsSnapshot,bit,0
USP_ShowplanAnalysis,WorkloadProfil,varchar(32),'AUTO'
USP_ShowplanAnalysis,MinSchweregrad,varchar(16),'INFO'
USP_ShowplanAnalysis,MitThreadRuntime,bit,0
USP_ShowplanAnalysis,MitSqlText,bit,0
USP_ShowplanAnalysis,StatistikEvidenzModus,varchar(16),'PLAN_ONLY'
USP_ShowplanAnalysis,HistogrammModus,varchar(16),'NONE'
USP_ShowplanAnalysis,MetadatenQuellenmodus,varchar(16),'EVIDENCE_ONLY'
USP_ShowplanAnalysis,QuellumgebungBestaetigt,bit,0
USP_ShowplanAnalysis,EvidenzDatenschutzModus,varchar(24),'DERIVED_ONLY'
USP_ShowplanAnalysis,IdentifierDatenschutzModus,varchar(16),'RAW'
USP_ShowplanAnalysis,SensitiveDataConfirmed,bit,0
USP_ShowplanAnalysis,MaxStatistiken,int,100
USP_ShowplanAnalysis,MaxHistogrammSchritte,int,20000
USP_ShowplanAnalysis,ResultSetArt,varchar(16),'CONSOLE'
USP_ShowplanAnalysis,ResultTablesJson,nvarchar(max),NULL
USP_ShowplanAnalysis,JsonErzeugen,bit,0
USP_ShowplanAnalysis,Json,nvarchar(max),NULL OUTPUT
USP_ShowplanAnalysis,PrintMeldungen,bit,1
USP_ShowplanAnalysis,Hilfe,bit,0
USP_ExecutionPlanAnalysis,PlanXml,xml,NULL
USP_ExecutionPlanAnalysis,PlanHandle,varbinary(64),NULL
USP_ExecutionPlanAnalysis,SessionIds,nvarchar(max),NULL
USP_ExecutionPlanAnalysis,RequestId,int,NULL
USP_ExecutionPlanAnalysis,QueryStoreDatabaseName,sysname,NULL
USP_ExecutionPlanAnalysis,QueryStorePlanId,bigint,NULL
USP_ExecutionPlanAnalysis,PlanQuelle,varchar(24),'AUTO'
USP_ExecutionPlanAnalysis,StatementId,int,NULL
USP_ExecutionPlanAnalysis,StatementQueryHash,binary(8),NULL
USP_ExecutionPlanAnalysis,StatementQueryPlanHash,binary(8),NULL
USP_ExecutionPlanAnalysis,EvidenzJson,nvarchar(max),NULL
USP_ExecutionPlanAnalysis,StatisticsIoText,nvarchar(max),NULL
USP_ExecutionPlanAnalysis,StatisticsTimeText,nvarchar(max),NULL
USP_ExecutionPlanAnalysis,StatisticsLanguage,varchar(16),'AUTO'
USP_ExecutionPlanAnalysis,StatistikEvidenzModus,varchar(16),'PLAN_ONLY'
USP_ExecutionPlanAnalysis,HistogrammModus,varchar(16),'NONE'
USP_ExecutionPlanAnalysis,MetadatenQuellenmodus,varchar(16),'EVIDENCE_ONLY'
USP_ExecutionPlanAnalysis,QuellumgebungBestaetigt,bit,0
USP_ExecutionPlanAnalysis,MitPredicateHistogramMap,bit,1
USP_ExecutionPlanAnalysis,AnalyseTiefe,varchar(16),'STANDARD'
USP_ExecutionPlanAnalysis,WorkloadProfil,varchar(32),'AUTO'
USP_ExecutionPlanAnalysis,Regelsatz,varchar(32),'DEFAULT'
USP_ExecutionPlanAnalysis,MinSchweregrad,varchar(16),'INFO'
USP_ExecutionPlanAnalysis,MitThreadRuntime,bit,0
USP_ExecutionPlanAnalysis,MitSqlText,bit,0
USP_ExecutionPlanAnalysis,EvidenzDatenschutzModus,varchar(24),'DERIVED_ONLY'
USP_ExecutionPlanAnalysis,IdentifierDatenschutzModus,varchar(16),'RAW'
USP_ExecutionPlanAnalysis,SensitiveDataConfirmed,bit,0
USP_ExecutionPlanAnalysis,MaxOperatoren,int,50000
USP_ExecutionPlanAnalysis,MaxFindings,int,5000
USP_ExecutionPlanAnalysis,MaxStatistiken,int,100
